trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
921,False,"{'a': 0.7, 'e': 9.550238651778171e-05}",20,6,26.31712508613996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.7, 'e': 9.454736265260388e-05}",20,9,21.59588605754458,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.7, 'e': 9.360188902607785e-05}",30,18,23.20920691465374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.7, 'e': 9.266587013581707e-05}",25,12,25.055532999318572,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.7, 'e': 9.17392114344589e-05}",25,18,13.99742453674207,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.7, 'e': 9.082181932011431e-05}",30,13,30.826832538838588,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.7, 'e': 8.991360112691316e-05}",20,10,16.04796882500206,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.7, 'e': 8.901446511564404e-05}",25,2,41.54855685371703,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.7, 'e': 8.812432046448759e-05}",25,11,23.987383628370058,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.7, 'e': 8.724307725984271e-05}",20,11,17.57038640088478,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.7, 'e': 8.637064648724429e-05}",20,13,12.404909989561741,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.7, 'e': 8.550694002237184e-05}",30,13,31.65557844096092,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.7, 'e': 8.465187062214812e-05}",20,12,14.35998814110894,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.7, 'e': 8.380535191592664e-05}",20,8,22.663794875964733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.7, 'e': 8.296729839676737e-05}",20,0,29.91354818369587,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
936,False,"{'a': 0.7, 'e': 8.21376254127997e-05}",25,11,26.884199709430806,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.7, 'e': 8.13162491586717e-05}",20,8,21.952761059673517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.7, 'e': 8.050308666708498e-05}",20,7,25.4507786938971,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.7, 'e': 7.969805580041413e-05}",20,7,22.955273556137897,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.7, 'e': 7.890107524241e-05}",25,11,26.702995960020992,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.7, 'e': 7.811206448998589e-05}",25,14,24.480709575748975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.7, 'e': 7.733094384508602e-05}",25,17,16.99461741576582,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.7, 'e': 7.655763440663517e-05}",25,17,12.508018467022774,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.7, 'e': 7.579205806256881e-05}",25,0,43.238600257128134,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
945,False,"{'a': 0.7, 'e': 7.503413748194313e-05}",20,1,29.90596597117373,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.7, 'e': 7.42837961071237e-05}",20,11,16.929267496355727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.7, 'e': 7.354095814605245e-05}",20,5,21.409265989206588,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.7, 'e': 7.280554856459194e-05}",25,18,14.800725107764487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.7, 'e': 7.207749307894601e-05}",20,13,13.720078652507782,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.7, 'e': 7.135671814815656e-05}",20,11,20.315895880589924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.7, 'e': 7.064315096667499e-05}",35,9,49.06737444696987,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.7, 'e': 6.993671945700824e-05}",25,4,34.53245060982693,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.7, 'e': 6.923735226243815e-05}",20,8,19.479502462049076,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.7, 'e': 6.854497873981378e-05}",35,13,41.48758022394327,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.7, 'e': 6.785952895241563e-05}",25,15,19.64104022309002,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.7, 'e': 6.718093366289147e-05}",20,10,16.051805189763414,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.7, 'e': 6.650912432626257e-05}",20,10,20.748756412182104,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.7, 'e': 6.584403308299994e-05}",35,15,32.038923472428515,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.7, 'e': 6.518559275216993e-05}",35,21,26.0629372783172,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.7, 'e': 6.453373682464824e-05}",20,9,11.679133821638233,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.7, 'e': 6.388839945640175e-05}",30,10,36.11421216502205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.7, 'e': 6.324951546183773e-05}",20,0,28.56883629208327,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
963,False,"{'a': 0.7, 'e': 6.261702030721935e-05}",30,18,26.54085666201479,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.7, 'e': 6.199085010414716e-05}",20,3,24.79798671988002,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.7, 'e': 6.137094160310568e-05}",25,11,30.581184876997604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.7, 'e': 6.075723218707463e-05}",20,8,20.39485723419329,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.7, 'e': 6.014965986520388e-05}",30,16,26.94329883713612,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.7, 'e': 5.954816326655185e-05}",20,3,29.36486832265858,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.7, 'e': 5.8952681633886325e-05}",20,0,30.548167476929063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.7, 'e': 5.8363154817547464e-05}",20,4,29.806355253332196,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.7, 'e': 5.777952326937199e-05}",20,16,5.61499243088347,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.7, 'e': 5.720172803667827e-05}",20,8,20.777229592446606,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.7, 'e': 5.662971075631148e-05}",30,12,36.17982262836553,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.7, 'e': 5.606341364874837e-05}",25,11,24.09262989861875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.7, 'e': 5.5502779512260884e-05}",20,9,21.240061763934005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.7, 'e': 5.494775171713827e-05}",25,20,8.739889234095818,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.7, 'e': 5.4398274199966894e-05}",25,0,33.49316611415192,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
978,False,"{'a': 0.7, 'e': 5.385429145796722e-05}",30,4,44.47140553904479,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.7, 'e': 5.3315748543387546e-05}",20,5,28.68327012283642,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.7, 'e': 5.2782591057953676e-05}",20,5,23.13318254502716,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.7, 'e': 5.2254765147374135e-05}",30,10,38.09200017861134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.7, 'e': 5.173221749590039e-05}",25,13,23.05273515404764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.7, 'e': 5.121489532094139e-05}",30,16,24.77333414326573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.7, 'e': 5.070274636773198e-05}",25,11,24.025460337340217,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.7, 'e': 5.019571890405466e-05}",20,11,17.087323485188772,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.7, 'e': 4.969376171501411e-05}",20,13,11.48383893628387,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.7, 'e': 4.9196824097863966e-05}",20,14,11.27787377034263,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.7, 'e': 4.870485585688533e-05}",25,18,13.019192691288993,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.7, 'e': 4.8217807298316476e-05}",20,6,27.08890553265997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.7, 'e': 4.7735629225333305e-05}",20,8,20.223941109101744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.7, 'e': 4.725827293307997e-05}",25,8,29.096063161833467,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.7, 'e': 4.6785690203749175e-05}",30,15,28.420705284535753,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.7, 'e': 4.631783330171168e-05}",20,12,18.664186468795233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.7, 'e': 4.585465496869457e-05}",25,15,19.570290669037842,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.7, 'e': 4.539610841900762e-05}",25,9,29.3866124554586,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.7, 'e': 4.494214733481754e-05}",20,6,27.073955319497834,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.7, 'e': 4.449272586146937e-05}",20,14,13.368158862047569,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.7, 'e': 4.404779860285467e-05}",25,5,32.03608663966066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.7, 'e': 4.360732061682612e-05}",30,7,43.88807986605962,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.7, 'e': 4.317124741065786e-05}",20,14,10.98698898076471,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.7, 'e': 4.2739534936551285e-05}",30,12,31.350392749227463,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.7, 'e': 4.2312139587185775e-05}",30,13,33.76191555792771,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.7, 'e': 4.188901819131391e-05}",30,18,26.12684844979315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.7, 'e': 4.1470128009400776e-05}",25,13,25.072155596137176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.7, 'e': 4.105542672930676e-05}",30,12,33.20482440458028,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.7, 'e': 4.06448724620137e-05}",25,15,19.73680690942887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.7, 'e': 4.023842373739356e-05}",20,16,7.506929006154807,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.7, 'e': 3.9836039500019625e-05}",25,16,16.665019096090564,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.7, 'e': 3.943767910501943e-05}",20,10,21.373115320864706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.7, 'e': 3.904330231396923e-05}",20,16,7.214673865972324,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.7, 'e': 3.865286929082954e-05}",25,18,11.838629089529551,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.7, 'e': 3.826634059792125e-05}",20,2,33.34039755458989,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.7, 'e': 3.788367719194203e-05}",20,6,26.043198243635604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.7, 'e': 3.750484042002261e-05}",25,15,16.421643483254442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.7, 'e': 3.712979201582238e-05}",20,12,15.95835941907043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.7, 'e': 3.675849409566416e-05}",25,14,23.14966022168303,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.7, 'e': 3.639090915470752e-05}",20,13,15.021464180431693,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.7, 'e': 3.602700006316044e-05}",25,7,29.36313332698968,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.7, 'e': 3.566673006252884e-05}",20,10,16.805195628465118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.7, 'e': 3.531006276190355e-05}",20,12,14.366329347117128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.7, 'e': 3.495696213428451e-05}",25,4,27.644552315227152,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.7, 'e': 3.460739251294167e-05}",30,16,25.836626789597105,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.7, 'e': 3.426131858781225e-05}",20,12,15.48616368703428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.7, 'e': 3.3918705401934126e-05}",20,3,30.796288240299276,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.7, 'e': 3.357951834791479e-05}",25,13,23.891935053245852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.7, 'e': 3.324372316443564e-05}",20,6,26.291156703046592,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.7, 'e': 3.291128593279128e-05}",20,7,27.694455083678477,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.7, 'e': 3.258217307346337e-05}",20,0,32.26022314544359,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1029,False,"{'a': 0.7, 'e': 3.225635134272873e-05}",20,11,15.699788332019464,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.7, 'e': 3.1933787829301444e-05}",30,23,9.108644788109896,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.7, 'e': 3.161444995100843e-05}",25,18,11.391869566412453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.7, 'e': 3.129830545149835e-05}",25,3,38.946468607970914,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.7, 'e': 3.0985322396983366e-05}",20,14,12.04881825992681,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.7, 'e': 3.067546917301353e-05}",20,11,16.304595130151572,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.7, 'e': 3.0368714481283393e-05}",30,17,27.938880895711566,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.7, 'e': 3.0065027336470562e-05}",30,14,33.081584034684234,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.7, 'e': 2.9764377063105855e-05}",30,13,24.551815554116203,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.7, 'e': 2.9466733292474795e-05}",20,0,30.386268397684773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1039,False,"{'a': 0.7, 'e': 2.917206595955005e-05}",25,2,37.15233123059734,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.7, 'e': 2.8880345299954548e-05}",25,16,18.088946886766216,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.7, 'e': 2.8591541846955e-05}",20,6,28.181005681233835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.7, 'e': 2.830562642848545e-05}",20,10,19.927749294473752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.7, 'e': 2.8022570164200596e-05}",20,14,13.614081506465642,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.7, 'e': 2.774234446255859e-05}",20,13,12.018369622129148,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.7, 'e': 2.7464921017933005e-05}",30,23,11.140376620548635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.7, 'e': 2.7190271807753675e-05}",20,8,22.319864818820882,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.7, 'e': 2.6918369089676135e-05}",25,10,28.363877731137382,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.7, 'e': 2.6649185398779376e-05}",25,16,16.896151775742997,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.7, 'e': 2.638269354479158e-05}",25,14,18.890487360250766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.7, 'e': 2.6118866609343666e-05}",20,6,23.965161143454456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.7, 'e': 2.5857677943250227e-05}",20,6,24.413807267689226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.7, 'e': 2.5599101163817727e-05}",20,14,10.94409255550093,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.7, 'e': 2.5343110152179547e-05}",20,16,7.948893649326999,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.7, 'e': 2.508967905065775e-05}",20,2,29.518045204206032,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.7, 'e': 2.4838782260151175e-05}",25,13,23.425096154681043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.7, 'e': 2.4590394437549663e-05}",25,15,21.18321455603948,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.7, 'e': 2.4344490493174166e-05}",25,11,26.59670589623732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.7, 'e': 2.4101045588242425e-05}",25,7,29.602622383606466,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.7, 'e': 2.386003513236e-05}",30,18,23.996130202318987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.7, 'e': 2.36214347810364e-05}",25,10,26.22871211899017,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.7, 'e': 2.3385220433226035e-05}",25,6,35.45961299000738,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.7, 'e': 2.3151368228893773e-05}",35,15,30.320195972153186,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.7, 'e': 2.2919854546604836e-05}",30,16,25.706792472310006,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.7, 'e': 2.2690656001138787e-05}",25,15,20.127870343140167,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.7, 'e': 2.24637494411274e-05}",25,5,38.08549371532312,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.7, 'e': 2.2239111946716127e-05}",25,11,25.17943658152925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.7, 'e': 2.2016720827248965e-05}",20,8,19.060222085717154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.7, 'e': 2.1796553618976474e-05}",20,9,19.02184588459678,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.7, 'e': 2.157858808278671e-05}",30,15,29.895981694190617,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.7, 'e': 2.1362802201958842e-05}",20,14,12.090870906247195,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.7, 'e': 2.1149174179939254e-05}",20,13,12.432539337787267,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.7, 'e': 2.0937682438139862e-05}",20,8,18.946278461401043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.7, 'e': 2.072830561375846e-05}",25,5,36.149925947060524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.7, 'e': 2.0521022557620877e-05}",30,15,33.152727493921695,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.7, 'e': 2.031581233204467e-05}",30,19,19.73781012653776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.7, 'e': 2.011265420872422e-05}",25,13,23.220771384549153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.7, 'e': 1.991152766663698e-05}",25,19,9.469040303698925,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.7, 'e': 1.971241238997061e-05}",20,9,21.196807449768595,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.7, 'e': 1.9515288266070904e-05}",25,11,24.01028771558629,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.7, 'e': 1.9320135383410193e-05}",20,6,20.52755726510565,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.7, 'e': 1.912693402957609e-05}",20,12,14.247209775219089,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.7, 'e': 1.893566468928033e-05}",25,17,12.102312105852036,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.7, 'e': 1.8746308042387527e-05}",30,18,23.237832287112486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.7, 'e': 1.8558844961963652e-05}",20,8,22.00235402946839,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.7, 'e': 1.8373256512344015e-05}",20,8,22.735348488141902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.7, 'e': 1.8189523947220576e-05}",20,6,24.08468242114843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.7, 'e': 1.8007628707748367e-05}",25,8,32.64073395915009,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.7, 'e': 1.7827552420670884e-05}",25,0,36.983701278356264,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1089,False,"{'a': 0.7, 'e': 1.7649276896464176e-05}",25,0,39.23070754394193,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1090,False,"{'a': 0.7, 'e': 1.7472784127499535e-05}",30,17,20.786425730251086,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.7, 'e': 1.7298056286224538e-05}",25,0,35.03252913402078,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1092,False,"{'a': 0.7, 'e': 1.7125075723362293e-05}",20,0,36.399380205140126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.7, 'e': 1.695382496612867e-05}",25,17,13.107970203612444,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.7, 'e': 1.6784286716467382e-05}",25,4,34.37428715176024,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.7, 'e': 1.6616443849302708e-05}",20,14,12.501363227439015,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.7, 'e': 1.645027941080968e-05}",20,0,29.720984248962694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1097,False,"{'a': 0.7, 'e': 1.6285776616701585e-05}",20,2,33.22266252449948,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.7, 'e': 1.6122918850534568e-05}",30,13,33.85689607026713,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.7, 'e': 1.5961689662029222e-05}",25,18,11.184186022943281,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
